raceId,driverId,lap,milliseconds,position,time
14,1,16,105284,8,1:45.284
14,1,17,105111,8,1:45.111
14,1,18,105263,8,1:45.263
14,1,19,104892,5,1:44.892
14,1,20,104653,4,1:44.653
14,1,21,105247,8,1:45.247
14,1,22,105711,9,1:45.711
14,1,23,105013,10,1:45.013
14,1,24,105034,11,1:45.034
14,1,25,105786,11,1:45.786
14,1,26,107429,12,1:47.429
14,1,27,105372,12,1:45.372
14,1,28,104090,2,1:44.090
14,1,29,104410,6,1:44.410
14,1,30,104452,5,1:44.452
14,1,31,104832,9,1:44.832
14,1,32,105122,9,1:45.122
14,1,33,105049,9,1:45.049
14,1,34,104878,9,1:44.878
14,1,35,104540,7,1:44.540
14,1,36,104414,3,1:44.414
14,1,37,104689,7,1:44.689
14,1,38,104938,8,1:44.938
14,1,39,105068,7,1:45.068
14,1,40,105041,7,1:45.041
14,1,41,104817,6,1:44.817
14,1,42,107804,12,1:47.804
14,1,43,105531,9,1:45.531
14,1,44,103955,1,1:43.955
14,1,45,104059,1,1:44.059
14,1,46,104437,5,1:44.437
14,1,47,104572,8,1:44.572
14,1,48,103916,3,1:43.916
14,1,49,104285,7,1:44.285
14,1,50,104595,10,1:44.595
14,1,51,104225,5,1:44.225
14,1,52,104746,10,1:44.746
14,1,53,104521,8,1:44.521
14,1,54,104413,3,1:44.413
14,1,55,104734,5,1:44.734
14,1,56,104898,9,1:44.898
14,1,57,104493,5,1:44.493
14,1,58,104753,7,1:44.753
14,1,59,105051,8,1:45.051
14,1,60,104651,3,1:44.651
14,1,61,104371,3,1:44.371
14,1,62,104457,3,1:44.457
14,12,1,103902,5,1:43.902
14,12,2,104819,12,1:44.819
14,12,3,104247,8,1:44.247
14,12,4,104018,6,1:44.018
14,12,5,104144,5,1:44.144
14,12,6,104405,7,1:44.405
14,12,7,104912,10,1:44.912
14,12,8,104162,4,1:44.162
14,12,9,104131,3,1:44.131
14,12,10,103959,3,1:43.959
14,12,11,104544,4,1:44.544
14,12,12,104053,2,1:44.053
14,12,13,104443,2,1:44.443
14,12,14,104335,5,1:44.335
14,12,15,107273,12,1:47.273
14,12,16,105022,4,1:45.022
14,12,17,103684,1,1:43.684
14,12,18,104011,2,1:44.011
14,12,19,105008,6,1:45.008
14,12,20,104596,3,1:44.596
14,12,21,104262,4,1:44.262
14,12,22,105508,8,1:45.508
14,12,23,104076,3,1:44.076
14,12,24,104873,9,1:44.873
14,12,25,103951,2,1:43.951
14,12,26,104463,7,1:44.463
14,12,27,104114,3,1:44.114
14,12,28,104741,10,1:44.741
14,12,29,104717,8,1:44.717
14,12,30,104634,6,1:44.634
14,12,31,105186,12,1:45.186
14,12,32,104637,7,1:44.637
14,12,33,105007,8,1:45.007
14,12,34,105233,11,1:45.233
14,12,35,106565,12,1:46.565
14,12,36,106135,12,1:46.135
14,12,37,104059,1,1:44.059
14,12,38,104065,2,1:44.065
14,12,39,103908,1,1:43.908
14,12,40,104384,4,1:44.384
14,12,41,104201,2,1:44.201
14,12,42,104253,2,1:44.253
14,12,43,104362,1,1:44.362
14,12,44,104638,8,1:44.638
14,12,45,106387,10,1:46.387
14,12,46,104349,4,1:44.349
14,12,47,103696,2,1:43.696
14,12,48,104584,8,1:44.584
14,12,49,104032,3,1:44.032
14,12,50,104031,5,1:44.031
14,12,51,104256,6,1:44.256
14,12,52,104101,3,1:44.101
14,12,53,104212,6,1:44.212
14,12,54,104434,4,1:44.434
14,12,55,104290,3,1:44.290
14,12,56,104329,5,1:44.329
14,12,57,104163,1,1:44.163
14,12,58,104154,2,1:44.154
14,12,59,104634,4,1:44.634
14,12,60,104765,5,1:44.765
14,12,61,104184,1,1:44.184
14,12,62,105015,6,1:45.015
14,4,1,105179,12,1:45.179
14,4,2,104334,6,1:44.334
14,4,3,104117,6,1:44.117
14,4,4,103993,5,1:43.993
14,4,5,105230,12,1:45.230
14,4,6,105287,11,1:45.287
14,4,7,104370,5,1:44.370
14,4,8,104495,6,1:44.495
14,4,9,104693,9,1:44.693
14,4,10,105304,12,1:45.304
14,4,11,104454,3,1:44.454
14,4,12,104263,4,1:44.263
14,4,13,105805,12,1:45.805
14,4,14,105191,12,1:45.191
14,4,15,105296,11,1:45.296
14,4,16,105113,6,1:45.113
14,4,17,105408,10,1:45.408
14,4,18,104749,4,1:44.749
14,4,19,105045,7,1:45.045
14,4,20,105440,9,1:45.440
14,4,21,106863,9,1:46.863
14,4,22,105747,10,1:45.747
14,4,23,104166,5,1:44.166
14,4,24,103916,2,1:43.916
14,4,25,104673,8,1:44.673
14,4,26,104561,8,1:44.561
14,4,27,104223,4,1:44.223
14,4,28,104790,12,1:44.790
14,4,29,104710,7,1:44.710
14,4,30,104700,7,1:44.700
14,4,31,104138,3,1:44.138
14,4,32,105210,10,1:45.210
14,4,33,104569,4,1:44.569
14,4,34,105085,10,1:45.085
14,4,35,104820,8,1:44.820
14,4,36,105021,11,1:45.021
14,4,37,105624,12,1:45.624
14,4,38,105450,9,1:45.450
14,4,39,105714,10,1:45.714
14,4,40,105475,10,1:45.475
14,4,41,105547,10,1:45.547
14,4,42,107033,9,1:47.033
14,4,43,106299,12,1:46.299
14,4,44,104607,6,1:44.607
14,4,45,104636,5,1:44.636
14,4,46,105015,9,1:45.015
14,4,47,104593,9,1:44.593
14,4,48,104984,10,1:44.984
14,4,49,104116,4,1:44.116
14,4,50,104193,7,1:44.193
14,4,51,103997,3,1:43.997
14,4,52,105146,12,1:45.146
14,4,53,105151,12,1:45.151
14,4,54,105276,12,1:45.276
14,4,55,104754,6,1:44.754
14,4,56,104841,6,1:44.841
14,4,57,105045,10,1:45.045
14,4,58,105654,11,1:45.654
14,4,59,105789,11,1:45.789
14,4,60,105511,12,1:45.511
14,4,61,105390,11,1:45.390
14,4,62,105798,12,1:45.798
14,13,1,103946,7,1:43.946
14,13,2,103655,2,1:43.655
14,13,3,104476,10,1:44.476
14,13,4,104352,10,1:44.352
14,13,5,104722,9,1:44.722
14,13,6,103671,1,1:43.671
14,13,7,104994,11,1:44.994
14,13,8,103794,1,1:43.794
14,13,9,103981,2,1:43.981
14,13,10,104240,4,1:44.240
14,13,11,104986,8,1:44.986
14,13,12,104649,7,1:44.649
14,13,13,104532,3,1:44.532
14,13,14,104386,6,1:44.386
14,13,15,104228,2,1:44.228
14,13,16,105183,7,1:45.183
14,13,17,105115,9,1:45.115
14,13,18,105367,9,1:45.367
14,13,19,105075,8,1:45.075
14,13,20,104033,2,1:44.033
14,13,21,107004,10,1:47.004
14,13,22,105150,7,1:45.150
14,13,23,104480,6,1:44.480
14,13,24,104349,5,1:44.349
14,13,25,104412,6,1:44.412
14,13,26,104051,3,1:44.051
14,13,27,104389,6,1:44.389
14,13,28,103892,1,1:43.892
14,13,29,104374,5,1:44.374
14,13,30,103558,1,1:43.558
14,13,31,103951,1,1:43.951
14,13,32,104446,5,1:44.446
14,13,33,105465,12,1:45.465
14,13,34,104009,1,1:44.009
14,13,35,104257,3,1:44.257
14,13,36,104829,8,1:44.829
14,13,37,105436,10,1:45.436
14,13,38,104918,7,1:44.918
14,13,39,105145,8,1:45.145
14,13,40,106990,12,1:46.990
14,13,41,105514,9,1:45.514
14,13,42,103554,1,1:43.554
14,13,43,104494,3,1:44.494
14,13,44,104230,3,1:44.230
14,13,45,104181,2,1:44.181
14,13,46,103709,2,1:43.709
14,13,47,103990,4,1:43.990
14,13,48,104818,9,1:44.818
14,13,49,104354,8,1:44.354
14,13,50,104572,9,1:44.572
14,13,51,104199,4,1:44.199
14,13,52,104548,8,1:44.548
14,13,53,104108,3,1:44.108
14,13,54,104682,8,1:44.682
14,13,55,104823,8,1:44.823
14,13,56,104848,8,1:44.848
14,13,57,104452,4,1:44.452
14,13,58,104698,6,1:44.698
14,13,59,105058,9,1:45.058
14,13,60,104833,6,1:44.833
14,13,61,104850,6,1:44.850
14,13,62,105683,11,1:45.683
14,8,1,103844,3,1:43.844
14,8,2,103452,1,1:43.452
14,8,3,103246,1,1:43.246
14,8,4,103023,1,1:43.023
14,8,5,103561,1,1:43.561
14,8,6,104021,3,1:44.021
14,8,7,103494,1,1:43.494
14,8,8,103967,3,1:43.967
14,8,9,103450,1,1:43.450
14,8,10,103948,2,1:43.948
14,8,11,103670,1,1:43.670
14,8,12,104106,3,1:44.106
14,8,13,104004,1,1:44.004
14,8,14,103807,1,1:43.807
14,8,15,104049,1,1:44.049
14,8,16,104001,1,1:44.001
14,8,17,103915,2,1:43.915
14,8,18,104828,5,1:44.828
14,8,19,104360,2,1:44.360
14,8,20,105891,12,1:45.891
14,8,21,105227,7,1:45.227
14,8,22,103407,1,1:43.407
14,8,23,103942,2,1:43.942
14,8,24,104180,3,1:44.180
14,8,25,104014,3,1:44.014
14,8,26,103404,1,1:43.404
14,8,27,103605,1,1:43.605
14,8,28,104412,5,1:44.412
14,8,29,103748,1,1:43.748
14,8,30,104435,4,1:44.435
14,8,31,103975,2,1:43.975
14,8,32,104227,3,1:44.227
14,8,33,103724,1,1:43.724
14,8,34,104050,2,1:44.050
14,8,35,104000,2,1:44.000
14,8,36,104442,5,1:44.442
14,8,37,104441,6,1:44.441
14,8,38,104620,5,1:44.620
14,8,39,104322,2,1:44.322
14,8,40,104210,3,1:44.210
14,8,41,104656,5,1:44.656
14,8,42,104266,3,1:44.266
14,8,43,105070,6,1:45.070
14,8,44,106905,11,1:46.905
14,8,45,104768,6,1:44.768
14,8,46,103316,1,1:43.316
14,8,47,104119,5,1:44.119
14,8,48,103808,2,1:43.808
14,8,49,103213,1,1:43.213
14,8,50,103986,1,1:43.986
14,8,51,103698,2,1:43.698
14,8,52,103626,1,1:43.626
14,8,53,103570,2,1:43.570
14,8,54,104383,2,1:44.383
14,8,55,103357,1,1:43.357
14,8,56,103805,2,1:43.805
14,8,57,104191,2,1:44.191
14,8,58,104758,8,1:44.758
14,8,59,104432,2,1:44.432
14,8,60,103970,1,1:43.970
14,8,61,104867,7,1:44.867
14,8,62,103872,2,1:43.872
14,10,1,103842,2,1:43.842
14,10,2,104326,5,1:44.326
14,10,3,103464,2,1:43.464
14,10,4,104298,8,1:44.298
14,10,5,104080,4,1:44.080
14,10,6,104694,9,1:44.694
14,10,7,104316,4,1:44.316
14,10,8,104834,9,1:44.834
14,10,9,104620,8,1:44.620
14,10,10,104444,5,1:44.444
14,10,11,104826,7,1:44.826
14,10,12,104881,9,1:44.881
14,10,13,104818,9,1:44.818
14,10,14,103876,2,1:43.876
14,10,15,104401,4,1:44.401
14,10,16,105306,9,1:45.306
14,10,17,104408,4,1:44.408
14,10,18,107708,12,1:47.708
14,10,19,104760,4,1:44.760
14,10,20,104899,7,1:44.899
14,10,21,103888,3,1:43.888
14,10,22,103961,3,1:43.961
14,10,23,103936,1,1:43.936
14,10,24,104781,8,1:44.781
14,10,25,104305,4,1:44.305
14,10,26,104217,5,1:44.217
14,10,27,105000,11,1:45.000
14,10,28,104749,11,1:44.749
14,10,29,104258,3,1:44.258
14,10,30,104198,3,1:44.198
14,10,31,105104,11,1:45.104
14,10,32,104742,8,1:44.742
14,10,33,104227,3,1:44.227
14,10,34,104192,4,1:44.192
14,10,35,104481,6,1:44.481
14,10,36,104485,6,1:44.485
14,10,37,104243,4,1:44.243
14,10,38,104632,6,1:44.632
14,10,39,104746,6,1:44.746
14,10,40,104958,6,1:44.958
14,10,41,105782,11,1:45.782
14,10,42,107383,10,1:47.383
14,10,43,105606,10,1:45.606
14,10,44,104246,4,1:44.246
14,10,45,104231,3,1:44.231
14,10,46,105225,10,1:45.225
14,10,47,104600,10,1:44.600
14,10,48,103926,4,1:43.926
14,10,49,104492,9,1:44.492
14,10,50,104117,6,1:44.117
14,10,51,104607,9,1:44.607
14,10,52,103995,2,1:43.995
14,10,53,104135,4,1:44.135
14,10,54,104701,10,1:44.701
14,10,55,104981,9,1:44.981
14,10,56,104847,7,1:44.847
14,10,57,105018,9,1:45.018
14,10,58,104889,10,1:44.889
14,10,59,104862,7,1:44.862
14,10,60,104663,4,1:44.663
14,10,61,105182,9,1:45.182
14,10,62,105303,9,1:45.303
14,19,1,104142,9,1:44.142
14,19,2,104337,7,1:44.337
14,19,3,104177,7,1:44.177
14,19,4,103968,4,1:43.968
14,19,5,104450,7,1:44.450
14,19,6,104351,6,1:44.351
14,19,7,105080,12,1:45.080
14,19,8,104752,8,1:44.752
14,19,9,104306,4,1:44.306
14,19,10,104835,8,1:44.835
14,19,11,104735,5,1:44.735
14,19,12,105148,11,1:45.148
14,19,13,104540,4,1:44.540
14,19,14,104849,10,1:44.849
14,19,15,104798,5,1:44.798
14,19,16,104907,3,1:44.907
14,19,17,104620,5,1:44.620
14,19,18,105198,7,1:45.198
14,19,19,105194,9,1:45.194
14,19,20,105558,10,1:45.558
14,19,21,105144,6,1:45.144
14,19,22,105052,6,1:45.052
14,19,23,105536,12,1:45.536
14,19,24,107590,12,1:47.590
14,19,25,106240,12,1:46.240
14,19,26,104074,4,1:44.074
14,19,27,104335,5,1:44.335
14,19,28,104479,7,1:44.479
14,19,29,104187,2,1:44.187
14,19,30,104915,8,1:44.915
14,19,31,104691,6,1:44.691
14,19,32,104207,2,1:44.207
14,19,33,105253,11,1:45.253
14,19,34,104657,7,1:44.657
14,19,35,104275,4,1:44.275
14,19,36,104417,4,1:44.417
14,19,37,105299,8,1:45.299
14,19,38,105467,10,1:45.467
14,19,39,105220,9,1:45.220
14,19,40,105378,9,1:45.378
14,19,41,105388,8,1:45.388
14,19,42,107580,11,1:47.580
14,19,43,105793,11,1:45.793
14,19,44,104495,5,1:44.495
14,19,45,104798,7,1:44.798
14,19,46,104241,3,1:44.241
14,19,47,104245,6,1:44.245
14,19,48,104572,6,1:44.572
14,19,49,104209,5,1:44.209
14,19,50,104012,3,1:44.012
14,19,51,104942,10,1:44.942
14,19,52,104410,6,1:44.410
14,19,53,104622,9,1:44.622
14,19,54,104439,5,1:44.439
14,19,55,105162,11,1:45.162
14,19,56,105053,10,1:45.053
14,19,57,104703,7,1:44.703
14,19,58,104409,3,1:44.409
14,19,59,104753,6,1:44.753
14,19,60,105127,7,1:45.127
14,19,61,105034,8,1:45.034
14,19,62,105050,7,1:45.050
14,16,1,104804,11,1:44.804
14,16,2,103832,4,1:43.832
14,16,3,104057,4,1:44.057
14,16,4,104239,7,1:44.239
14,16,5,103938,3,1:43.938
14,16,6,104141,5,1:44.141
14,16,7,104188,3,1:44.188
14,16,8,103913,2,1:43.913
14,16,9,104452,6,1:44.452
14,16,10,103753,1,1:43.753
14,16,11,105031,10,1:45.031
14,16,12,104738,8,1:44.738
14,16,13,104735,8,1:44.735
14,16,14,103933,3,1:43.933
14,16,15,104326,3,1:44.326
14,16,16,108502,12,1:48.502
14,16,17,105944,12,1:45.944
14,16,18,103698,1,1:43.698
14,16,19,104409,3,1:44.409
14,16,20,103703,1,1:43.703
14,16,21,103713,2,1:43.713
14,16,22,103739,2,1:43.739
14,16,23,104598,8,1:44.598
14,16,24,104276,4,1:44.276
14,16,25,104382,5,1:44.382
14,16,26,104390,6,1:44.390
14,16,27,104039,2,1:44.039
14,16,28,104253,4,1:44.253
14,16,29,104320,4,1:44.320
14,16,30,104087,2,1:44.087
14,16,31,104461,4,1:44.461
14,16,32,106747,12,1:46.747
14,16,33,104948,7,1:44.948
14,16,34,104691,8,1:44.691
14,16,35,103714,1,1:43.714
14,16,36,104265,1,1:44.265
14,16,37,104195,3,1:44.195
14,16,38,104595,4,1:44.595
14,16,39,104353,3,1:44.353
14,16,40,104137,2,1:44.137
14,16,41,104362,4,1:44.362
14,16,42,104413,5,1:44.413
14,16,43,104396,2,1:44.396
14,16,44,103999,2,1:43.999
14,16,45,107534,12,1:47.534
14,16,46,105294,11,1:45.294
14,16,47,103576,1,1:43.576
14,16,48,103362,1,1:43.362
14,16,49,103835,2,1:43.835
14,16,50,103990,2,1:43.990
14,16,51,103642,1,1:43.642
14,16,52,104267,5,1:44.267
14,16,53,104665,10,1:44.665
14,16,54,104593,7,1:44.593
14,16,55,104288,2,1:44.288
14,16,56,103714,1,1:43.714
14,16,57,104678,6,1:44.678
14,16,58,104517,4,1:44.517
14,16,59,104661,5,1:44.661
14,16,60,105249,9,1:45.249
14,16,61,104300,2,1:44.300
14,16,62,103606,1,1:43.606
14,20,1,103939,6,1:43.939
14,20,2,104369,9,1:44.369
14,20,3,104096,5,1:44.096
14,20,4,104781,12,1:44.781
14,20,5,104495,8,1:44.495
14,20,6,104466,8,1:44.466
14,20,7,104469,6,1:44.469
14,20,8,104886,10,1:44.886
14,20,9,104857,10,1:44.857
14,20,10,104965,10,1:44.965
14,20,11,105007,9,1:45.007
14,20,12,104967,10,1:44.967
14,20,13,104672,7,1:44.672
14,20,14,104831,9,1:44.831
14,20,15,105003,9,1:45.003
14,20,16,105939,10,1:45.939
14,20,17,104761,6,1:44.761
14,20,18,105146,6,1:45.146
14,20,19,105383,10,1:45.383
14,20,20,105289,8,1:45.289
14,20,21,108058,12,1:48.058
14,20,22,106727,12,1:46.727
14,20,23,105086,11,1:45.086
14,20,24,104575,7,1:44.575
14,20,25,104651,7,1:44.651
14,20,26,104731,10,1:44.731
14,20,27,104813,10,1:44.813
14,20,28,104501,9,1:44.501
14,20,29,105189,9,1:45.189
14,20,30,104972,9,1:44.972
14,20,31,104927,10,1:44.927
14,20,32,104532,6,1:44.532
14,20,33,105058,10,1:45.058
14,20,34,104400,6,1:44.400
14,20,35,104918,9,1:44.918
14,20,36,104970,10,1:44.970
14,20,37,105322,9,1:45.322
14,20,38,105941,12,1:45.941
14,20,39,108178,12,1:48.178
14,20,40,106849,11,1:46.849
14,20,41,104311,3,1:44.311
14,20,42,104328,4,1:44.328
14,20,43,104896,4,1:44.896
14,20,44,104695,10,1:44.695
14,20,45,104817,8,1:44.817
14,20,46,104690,8,1:44.690
14,20,47,104606,11,1:44.606
14,20,48,105446,11,1:45.446
14,20,49,104509,10,1:44.509
14,20,50,105194,12,1:45.194
14,20,51,105177,12,1:45.177
14,20,52,104462,7,1:44.462
14,20,53,104774,11,1:44.774
14,20,54,104877,11,1:44.877
14,20,55,105361,12,1:45.361
14,20,56,105068,11,1:45.068
14,20,57,105212,11,1:45.212
14,20,58,104761,9,1:44.761
14,20,59,106165,12,1:46.165
14,20,60,105397,10,1:45.397
14,20,61,105594,12,1:45.594
14,20,62,105262,8,1:45.262
15,14,1,91991,12,1:31.991
15,14,2,91773,7,1:31.773
15,14,3,91603,6,1:31.603
15,14,4,91741,10,1:31.741
15,14,5,91024,1,1:31.024
15,14,6,91849,6,1:31.849
15,14,7,91253,1,1:31.253
15,14,8,91289,1,1:31.289
15,14,9,92009,5,1:32.009
15,14,10,91604,1,1:31.604
15,14,11,92068,5,1:32.068
15,14,12,92187,8,1:32.187
15,14,13,92268,9,1:32.268
15,14,14,91943,3,1:31.943
15,14,15,92658,8,1:32.658
15,14,16,92368,2,1:32.368
15,14,17,92624,9,1:32.624
15,14,18,92101,5,1:32.101
15,14,19,92533,10,1:32.533
15,14,20,93057,7,1:33.057
15,14,21,93077,9,1:33.077
15,14,22,92506,7,1:32.506
15,14,23,94715,12,1:34.715
15,14,24,92482,12,1:32.482
15,14,25,91802,5,1:31.802
15,14,26,91351,3,1:31.351
15,14,27,91660,2,1:31.660
15,14,28,91673,5,1:31.673
15,14,29,92193,9,1:32.193
15,14,30,91653,3,1:31.653
15,14,31,91726,1,1:31.726
15,14,32,91688,1,1:31.688
15,14,33,91643,3,1:31.643
15,14,34,92303,6,1:32.303
15,14,35,92124,2,1:32.124
15,14,36,92252,5,1:32.252
15,14,37,92751,8,1:32.751
15,14,38,92832,10,1:32.832
15,14,39,91819,2,1:31.819
15,14,40,95061,12,1:35.061
15,14,41,92740,8,1:32.740
15,14,42,92082,7,1:32.082
15,14,43,91796,7,1:31.796
15,14,44,91354,2,1:31.354
15,14,45,91510,2,1:31.510
15,14,46,91163,2,1:31.163
15,14,47,91719,4,1:31.719
15,14,48,91715,4,1:31.715
15,14,49,91467,2,1:31.467
15,14,50,92280,10,1:32.280
15,14,51,92517,11,1:32.517
15,14,52,92104,4,1:32.104
15,14,53,92060,5,1:32.060
15,14,54,92383,7,1:32.383
15,14,55,92276,4,1:32.276
15,14,56,91951,2,1:31.951
15,14,57,92163,5,1:32.163
15,14,58,92348,5,1:32.348
15,14,59,92601,8,1:32.601
15,9,1,91564,8,1:31.564
15,9,2,92542,11,1:32.542
15,9,3,91545,4,1:31.545
15,9,4,91864,11,1:31.864
15,9,5,92829,12,1:32.829
15,9,6,91944,9,1:31.944
15,9,7,91913,7,1:31.913
15,9,8,91646,7,1:31.646
15,9,9,92616,11,1:32.616
15,9,10,91713,3,1:31.713
15,9,11,92348,8,1:32.348
15,9,12,92088,7,1:32.088
15,9,13,92255,8,1:32.255
15,9,14,91875,1,1:31.875
15,9,15,92936,10,1:32.936
15,9,16,92416,4,1:32.416
15,9,17,94757,12,1:34.757
15,9,18,93444,12,1:33.444
15,9,19,91868,2,1:31.868
15,9,20,90966,1,1:30.966
15,9,21,92067,4,1:32.067
15,9,22,91840,5,1:31.840
15,9,23,91818,7,1:31.818
15,9,24,91958,7,1:31.958
15,9,25,91478,2,1:31.478
15,9,26,92187,10,1:32.187
15,9,27,91687,3,1:31.687
15,9,28,92136,7,1:32.136
15,9,29,92355,10,1:32.355
15,9,30,92746,12,1:32.746
15,9,31,92124,6,1:32.124
15,9,32,93002,12,1:33.002
15,9,33,92880,12,1:32.880
15,9,34,92445,8,1:32.445
15,9,35,92260,4,1:32.260
15,9,36,92199,4,1:32.199
15,9,37,92876,10,1:32.876
15,9,38,92572,9,1:32.572
15,9,39,93329,8,1:33.329
15,9,40,94787,11,1:34.787
15,9,41,92894,11,1:32.894
15,9,42,92046,5,1:32.046
15,9,43,91787,6,1:31.787
15,9,44,91842,7,1:31.842
15,9,45,91926,8,1:31.926
15,9,46,91297,4,1:31.297
15,9,47,92102,9,1:32.102
15,9,48,92073,7,1:32.073
15,9,49,92392,11,1:32.392
15,9,50,92343,11,1:32.343
15,9,51,92108,7,1:32.108
15,9,52,92607,10,1:32.607
15,9,53,92185,8,1:32.185
15,9,54,92435,9,1:32.435
15,9,55,92289,5,1:32.289
15,9,56,92623,11,1:32.623
15,9,57,92377,8,1:32.377
15,9,58,93162,10,1:33.162
15,9,59,93351,11,1:33.351
15,11,1,91820,10,1:31.820
15,11,2,92012,10,1:32.012
15,11,3,91990,12,1:31.990
15,11,4,91534,7,1:31.534
15,11,5,92604,11,1:32.604
15,11,6,93030,12,1:33.030
15,11,7,92781,12,1:32.781
15,11,8,92776,12,1:32.776
15,11,9,92533,10,1:32.533
15,11,10,92213,9,1:32.213
15,11,11,92609,12,1:32.609
15,11,12,93407,12,1:33.407
15,11,13,92588,11,1:32.588
15,11,14,92617,12,1:32.617
15,11,15,93245,11,1:33.245
15,11,16,95423,12,1:35.423
15,11,17,93343,11,1:33.343
15,11,18,92466,8,1:32.466
15,11,19,91841,1,1:31.841
15,11,20,92584,5,1:32.584
15,11,21,92290,6,1:32.290
15,11,22,93153,11,1:33.153
15,11,23,92492,11,1:32.492
15,11,24,92405,11,1:32.405
15,11,25,92709,11,1:32.709
15,11,26,92443,12,1:32.443
15,11,27,91980,7,1:31.980
15,11,28,92602,10,1:32.602
15,11,29,92659,12,1:32.659
15,11,30,92240,8,1:32.240
15,11,31,92849,12,1:32.849
15,11,32,92192,6,1:32.192
15,11,33,92873,11,1:32.873
15,11,34,93148,12,1:33.148
15,11,35,93156,12,1:33.156
15,11,36,95314,12,1:35.314
15,11,37,93539,12,1:33.539
15,11,38,91753,2,1:31.753
15,11,39,92229,3,1:32.229
15,11,40,92283,3,1:32.283
15,11,41,92186,6,1:32.186
15,11,42,93174,10,1:33.174
15,11,43,92308,9,1:32.308
15,11,44,92315,10,1:32.315
15,11,45,92321,11,1:32.321
15,11,46,92180,11,1:32.180
15,11,47,92834,12,1:32.834
15,11,48,92397,9,1:32.397
15,11,49,92497,12,1:32.497
15,11,50,92565,12,1:32.565
15,11,51,92462,10,1:32.462
15,11,52,92244,6,1:32.244
15,11,53,92765,11,1:32.765
15,11,54,93304,12,1:33.304
15,11,55,93118,12,1:33.118
15,11,56,93667,12,1:33.667
15,11,57,93433,12,1:33.433
15,11,58,93409,12,1:33.409
15,11,59,93957,12,1:33.957
15,7,1,91552,6,1:31.552
15,7,2,91378,6,1:31.378
15,7,3,91885,11,1:31.885
15,7,4,91442,5,1:31.442
15,7,5,91991,10,1:31.991
15,7,6,92011,10,1:32.011
15,7,7,91857,5,1:31.857
15,7,8,92193,9,1:32.193
15,7,9,91517,1,1:31.517
15,7,10,92176,8,1:32.176
15,7,11,92014,4,1:32.014
15,7,12,93276,10,1:33.276
15,7,13,92366,10,1:32.366
15,7,14,92159,4,1:32.159
15,7,15,91942,4,1:31.942
15,7,16,92972,10,1:32.972
15,7,17,92440,8,1:32.440
15,7,18,92346,6,1:32.346
15,7,19,92816,11,1:32.816
15,7,20,95451,10,1:35.451
15,7,21,93244,10,1:33.244
15,7,22,91814,3,1:31.814
15,7,23,91904,8,1:31.904
15,7,24,92204,9,1:32.204
15,7,25,91890,6,1:31.890
15,7,26,91635,4,1:31.635
15,7,27,91936,6,1:31.936
15,7,28,92319,8,1:32.319
15,7,29,91464,2,1:31.464
15,7,30,91525,2,1:31.525
15,7,31,92556,10,1:32.556
15,7,32,92832,11,1:32.832
15,7,33,91888,4,1:31.888
15,7,34,92439,7,1:32.439
15,7,35,92318,6,1:32.318
15,7,36,92427,6,1:32.427
15,7,37,92690,6,1:32.690
15,7,38,92173,6,1:32.173
15,7,39,92299,4,1:32.299
15,7,40,92648,5,1:32.648
15,7,41,92762,9,1:32.762
15,7,42,92468,9,1:32.468
15,7,43,95411,12,1:35.411
15,7,44,93191,12,1:33.191
15,7,45,91970,9,1:31.970
15,7,46,91385,6,1:31.385
15,7,47,91271,2,1:31.271
15,7,48,91716,5,1:31.716
15,7,49,91903,6,1:31.903
15,7,50,91488,2,1:31.488
15,7,51,91489,2,1:31.489
15,7,52,92109,5,1:32.109
15,7,53,91825,2,1:31.825
15,7,54,91629,2,1:31.629
15,7,55,92554,9,1:32.554
15,7,56,92034,4,1:32.034
15,7,57,92730,11,1:32.730
15,7,58,92382,6,1:32.382
15,7,59,92533,7,1:32.533
15,15,1,91707,9,1:31.707
15,15,2,90992,3,1:30.992
15,15,3,91678,10,1:31.678
15,15,4,91356,3,1:31.356
15,15,5,91907,9,1:31.907
15,15,6,91878,7,1:31.878
15,15,7,92216,9,1:32.216
15,15,8,92396,11,1:32.396
15,15,9,92241,7,1:32.241
15,15,10,92449,11,1:32.449
15,15,11,92077,6,1:32.077
15,15,12,93284,11,1:33.284
15,15,13,91893,1,1:31.893
15,15,14,92206,7,1:32.206
15,15,15,95272,12,1:35.272
15,15,16,92930,9,1:32.930
15,15,17,92276,4,1:32.276
15,15,18,91690,2,1:31.690
15,15,19,92272,6,1:32.272
15,15,20,91151,2,1:31.151
15,15,21,92036,3,1:32.036
15,15,22,91801,2,1:31.801
15,15,23,92271,9,1:32.271
15,15,24,92239,10,1:32.239
15,15,25,92318,9,1:32.318
15,15,26,91865,8,1:31.865
15,15,27,94541,11,1:34.541
15,15,28,93559,12,1:33.559
15,15,29,91266,1,1:31.266
15,15,30,91820,4,1:31.820
15,15,31,92778,11,1:32.778
15,15,32,92488,10,1:32.488
15,15,33,90881,1,1:30.881
15,15,34,92032,1,1:32.032
15,15,35,92402,9,1:32.402
15,15,36,92058,2,1:32.058
15,15,37,92015,1,1:32.015
15,15,38,92142,5,1:32.142
15,15,39,92494,5,1:32.494
15,15,40,91939,1,1:31.939
15,15,41,92837,10,1:32.837
15,15,42,92446,8,1:32.446
15,15,43,94768,11,1:34.768
